_ID,TimeSt,Country,Province,City,Latitude,Longitude,POIID,POIDistance
5585914,2017-06-21 22:20:29.680,CA,MB,Winnipeg,49.86943,-97.07046,POI1,1199.3965436646388
5585972,2017-06-21 16:20:31.217,CA,QC,Laval,45.57263,-73.7292,POI3,13.914947388115312
5586045,2017-06-21 16:20:28.247,CA,AB,Edmonton,53.41738,-113.52697,POI1,14.57808971006397
5586122,2017-06-21 17:20:32.037,CA,AB,Fort Mcmurray,56.7282,-111.37168,POI1,378.43555572998787
5586178,2017-06-21 20:20:34.743,CA,AB,Bonnyville,54.26993,-110.73554,POI1,197.28782788243208
5586188,2017-06-21 17:20:34.810,CA,AB,Grande Prairie,55.14186,-118.82125,POI1,388.5538452525406
5586192,2017-06-21 16:20:32.977,CA,AB,Fort Mcmurray,56.7282,-111.37168,POI1,378.43555572998787
5586212,2017-06-21 05:20:34.830,CA,AB,Sherwood Park,53.5398,-113.283,POI1,13.414178429531916
5586221,2017-06-21 15:20:34.893,CA,ON,Acton,43.6319,-80.0378,POI3,553.7878447140682
5586257,2017-06-21 05:20:34.830,CA,AB,Sherwood Park,53.5398,-113.283,POI1,13.414178429531916
5586304,2017-06-21 21:20:35.050,CA,AB,Edmonton,53.5606,-113.482,POI1,1.62372089848356
5586397,2017-06-21 03:20:35.167,CA,AB,Edmonton,53.44229,-113.44517,POI1,11.85818059149203
5586471,2017-06-21 15:20:34.893,CA,ON,Acton,43.6319,-80.0378,POI3,553.7878447140682
5586561,2017-06-21 20:20:31.507,CA,ON,Concord,43.81374,-79.50378,POI3,506.35540352769976
5586605,2017-06-21 08:20:33.577,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,377.948481917311
5586662,2017-06-21 04:20:34.713,CA,BC,Saanichton,48.5663,-123.4193,POI1,886.6912004953351
5586707,2017-06-21 22:20:34.727,CA,BC,Salmon Arm,50.5328,-119.362,POI1,522.9795456562485
5586730,2017-06-21 22:20:34.740,CA,AB,Sherwood Park,53.5398,-113.283,POI1,13.414178429531916
5586758,2017-06-21 18:20:34.793,CA,AB,Edmonton,53.5516,-113.532,POI1,3.1156924816285785
5586797,2017-06-21 02:20:34.913,CA,AB,Edmonton,53.4579,-113.412,POI1,10.95958907888917
5586841,2017-06-21 17:20:35.113,CA,AB,Edmonton,53.5314,-113.582,POI1,6.5698346905448
5586862,2017-06-21 09:20:35.210,CA,ON,St.-Catharines,43.18812,-79.26164,POI3,521.7278516818128
5586891,2017-06-21 01:20:35.470,CA,AB,Edmonton,53.5178,-113.552,POI1,5.39725699234314
5586896,2017-06-21 04:20:35.570,CA,AB,Edmonton,53.5178,-113.552,POI1,5.39725699234314
5586901,2017-06-21 22:20:34.730,CA,AB,Calgary,51.06122,-114.00821,POI1,278.5856403813116
5586904,2017-06-21 11:20:34.813,CA,AB,Beaumont,53.3415,-113.43,POI1,23.055331969502024
5586975,2017-06-21 11:20:35.050,CA,AB,Fort Saskatchewan,53.70322,-113.22751,POI1,24.39177726777047
5587035,2017-06-21 15:20:35.137,CA,AB,Edmonton,53.5314,-113.582,POI1,6.5698346905448
5587113,2017-06-21 02:20:35.207,CA,AB,Edmonton,53.57287,-113.42784,POI1,4.841266374458938
5587208,2017-06-21 22:20:35.427,CA,ON,Etobicoke,43.7144,-79.5909,POI3,517.3049875858566
5587299,2017-06-21 09:20:35.503,CA,QC,Trois-Rivières,46.35622,-72.55563,POI3,121.31056118692112
5587369,2017-06-21 01:20:35.563,CA,NS,Hammonds Plains,44.7339,-63.7755,POI4,69.29990323635825
5587460,2017-06-21 00:20:36.810,CA,SK,Regina,50.45526,-104.63874,POI1,695.6638106283513
5587491,2017-06-21 08:20:38.647,CA,ON,Orléans,45.481,-75.5513,POI3,154.78593598876856
5587551,2017-06-21 10:20:34.873,CA,ON,Toronto,43.6512,-79.4828,POI3,512.4791576177937
5587600,2017-06-21 07:20:35.030,CA,ON,Mississauga,43.5873,-79.6076,POI3,524.6283733042762
5587669,2017-06-21 02:20:35.157,CA,ON,Ottawa,45.3804,-75.7468,POI3,170.83010699220372
5587726,2017-06-21 06:20:35.180,CA,QC,Beaudry,48.1607,-79.0714,POI3,511.12321577290754
5587814,2017-06-21 02:20:35.157,CA,ON,Ottawa,45.3804,-75.7468,POI3,170.83010699220372
5587908,2017-06-21 21:20:35.597,CA,AB,Calgary,50.9505,-113.947,POI1,290.32648136852663
5587915,2017-06-21 15:20:35.747,CA,AB,Edmonton,53.45,-113.5545,POI1,11.620451673565034
5587993,2017-06-21 00:20:36.057,CA,AB,Calgary,51.0621,-114.1159,POI1,279.51593920420396
5588029,2017-06-21 21:20:35.597,CA,AB,Calgary,50.9505,-113.947,POI1,290.32648136852663
5588050,2017-06-21 10:20:36.430,CA,ON,Toronto,43.7056,-79.4279,POI3,505.87294153259666
5588051,2017-06-21 15:20:37.897,CA,ON,Mississauga,43.5873,-79.6076,POI3,524.6283733042762
5588123,2017-06-21 03:20:40.180,CA,SK,Saskatoon,52.13069,-106.71143,POI1,481.2482203736502
5588218,2017-06-21 11:20:35.423,CA,QC,Montréal,45.5515,-73.6121,POI3,4.889916316512373
5588252,2017-06-21 06:20:35.553,CA,NS,Halifax,44.6988,-63.664,POI4,67.62132983765056
5588309,2017-06-21 06:20:36.697,CA,ON,Milton,43.5152,-79.8802,POI3,547.8772685732938
5588394,2017-06-21 12:20:36.773,CA,ON,Aurora,44.01802,-79.47637,POI3,495.47949776465083
5588407,2017-06-21 20:20:37.020,CA,AB,Fort Mcmurray,56.73753,-111.46132,POI1,377.4240689830627
5588417,2017-06-21 16:20:39.137,CA,AB,Calgary,51.0621,-114.1159,POI1,279.51593920420396
5588426,2017-06-21 06:20:37.050,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
5588492,2017-06-21 07:20:40.067,CA,SK,Saskatoon,52.131,-106.752,POI1,478.6642873657497
5588583,2017-06-21 05:20:40.710,CA,ON,Burlington,43.375,-79.8434,POI3,552.3059603564967
5588597,2017-06-21 02:20:40.060,CA,ON,Acton,43.6319,-80.0378,POI3,553.7878447140682
5588626,2017-06-21 01:20:40.813,CA,ON,Ottawa,45.3804,-75.7468,POI3,170.83010699220372
5588650,2017-06-21 05:20:40.710,CA,ON,Burlington,43.375,-79.8434,POI3,552.3059603564967
5588703,2017-06-21 18:20:42.267,CA,ON,North York,43.7647,-79.4915,POI3,507.7093231580472
5588799,2017-06-21 07:20:44.877,CA,BC,New Westminster,49.20721,-122.91931,POI1,812.2385055953807
5588840,2017-06-21 18:20:42.267,CA,ON,North York,43.7647,-79.4915,POI3,507.7093231580472
5588908,2017-06-21 04:20:46.907,CA,AB,Fort Mcmurray,56.695,-111.337,POI1,375.80175850001007
5588970,2017-06-21 03:20:42.577,CA,AB,Fort Mcmurray,56.74301,-111.47669,POI1,377.663251541006
5588988,2017-06-21 17:20:44.400,CA,ON,Toronto,43.66109,-79.40048,POI3,506.047176489421
5588999,2017-06-21 19:20:47.920,CA,AB,Fort Mcmurray,56.74301,-111.47669,POI1,377.663251541006
5589025,2017-06-21 20:20:50.077,CA,AB,Edmonton,53.5874,-113.47929,POI1,4.604606207557945
5589072,2017-06-21 14:20:50.567,CA,AB,Edmonton,53.4688,-113.508,POI1,8.727918310220094
5589104,2017-06-21 00:20:50.543,CA,AB,Lethbridge,49.7,-112.8186,POI1,430.14144820035
5589152,2017-06-21 20:20:48.993,CA,AB,Fort Mcmurray,56.7507,-111.446,POI1,379.12477196693203
5589237,2017-06-21 08:20:49.943,CA,MB,Winnipeg,49.9392,-97.0962,POI1,1194.3333385677613
5589300,2017-06-21 00:20:50.543,CA,AB,Lethbridge,49.7,-112.8186,POI1,430.14144820035
5589383,2017-06-21 14:20:50.307,CA,AB,Edmonton,53.5185,-113.6579,POI1,11.787141911505332
5589443,2017-06-21 05:20:50.350,CA,AB,Edmonton,53.51853,-113.68117,POI1,13.277059627896174
5589518,2017-06-21 20:20:50.747,CA,NS,Sydney,46.1149,-60.20269,POI4,255.37469472756473
5589564,2017-06-21 14:20:50.307,CA,AB,Edmonton,53.5185,-113.6579,POI1,11.787141911505332
5589662,2017-06-21 10:20:51.557,CA,ON,Cambridge,43.33,-80.2879,POI3,586.5356373091668
5589674,2017-06-21 22:20:51.857,CA,AB,Calgary,50.9278,-113.9682,POI1,292.994966213548
5589686,2017-06-21 03:20:52.057,CA,MB,Winnipeg,49.81982,-97.10057,POI1,1199.908607201524
5589699,2017-06-21 05:20:49.943,CA,AB,Calgary,50.9722,-114.062,POI1,288.8842493832062
5589741,2017-06-21 17:20:50.043,CA,AB,Beaumont,53.3545,-113.414,POI1,21.83533719045363
5589838,2017-06-21 18:20:50.220,CA,AB,Airdrie,51.2822,-114.0034,POI1,254.17626667053034
5589856,2017-06-21 11:20:50.373,CA,AB,Grande Prairie,55.1808,-118.9103,POI1,395.5117425140188
5589857,2017-06-21 19:20:50.567,CA,AB,Edmonton,53.4829,-113.499,POI1,7.089439343201408
5589886,2017-06-21 14:20:50.597,CA,AB,Edmonton,53.51351,-113.59869,POI1,8.302069544707816
5589938,2017-06-21 14:20:51.850,CA,BC,North Vancouver,49.3598,-122.936,POI1,802.3737684873338
5590012,2017-06-21 04:20:50.063,CA,AB,Grande Prairie,55.14456,-118.78887,POI1,386.81718338472155
5590099,2017-06-21 14:20:51.850,CA,BC,North Vancouver,49.3598,-122.936,POI1,802.3737684873338
5590117,2017-06-21 20:20:50.130,CA,AB,Calgary,50.93555,-114.08239,POI1,293.11346513517327
5590139,2017-06-21 03:20:50.247,CA,ON,North York,43.7677,-79.4126,POI3,501.8176249340179
5590156,2017-06-21 02:20:50.533,CA,AB,Lethbridge,49.6836,-112.834,POI1,431.8436242697091
5590223,2017-06-21 07:20:50.680,CA,ON,Barrie,44.4015,-79.6782,POI3,496.63019514786004
5590229,2017-06-21 11:20:50.947,CA,AB,Edmonton,53.4688,-113.508,POI1,8.727918310220094
5590236,2017-06-21 19:20:51.860,CA,BC,Victoria,48.43326,-123.39049,POI1,895.1740876942591
5590274,2017-06-21 05:20:51.980,CA,QC,Longueuil,45.5356,-73.5045,POI3,5.038086733971402
5590365,2017-06-21 09:20:50.750,CA,AB,Edmonton,53.4829,-113.499,POI1,7.089439343201408
5590448,2017-06-21 12:20:50.770,CA,AB,Calgary,51.1581,-113.938,POI1,267.310140639797
5590482,2017-06-21 02:20:50.917,CA,NS,Sydney,46.1612,-60.1823,POI4,258.7723787327141
5590575,2017-06-21 17:20:51.267,CA,AB,Edmonton,53.587,-113.441,POI1,5.416846823637305
5590673,2017-06-21 18:20:51.993,CA,BC,Port Coquitlam,49.26466,-122.76445,POI1,799.5205541697172
5590762,2017-06-21 15:20:54.060,CA,ON,Ottawa,45.3804,-75.7468,POI3,170.83010699220372
5590832,2017-06-21 05:20:50.893,CA,QC,Hampstead,45.482,-73.6374,POI3,7.096559623212226
5590912,2017-06-21 21:20:52.047,CA,ON,Toronto,43.6862,-79.402,POI3,504.9327164962622
5590978,2017-06-21 08:20:52.907,CA,ON,North York,43.7319,-79.4928,POI3,509.33800813680193
5591043,2017-06-21 22:20:55.233,CA,QC,Montréal,45.467,-73.6484,POI3,8.83890419235496
5591105,2017-06-21 21:20:52.973,CA,AB,Calgary,50.9339,-114.03152,POI1,292.8360496810079
5591153,2017-06-21 22:20:54.007,CA,ON,Springbrook,43.6665,-79.8054,POI3,535.1912617242655
5591200,2017-06-21 13:20:56.647,CA,ON,York,43.703,-79.512,POI3,512.1019825243789
5591242,2017-06-21 02:20:57.767,CA,AB,Fort Mcmurray,56.73753,-111.46132,POI1,377.4240689830627
5591273,2017-06-21 15:20:59.077,CA,MB,Winnipeg,49.9392,-97.0962,POI1,1194.3333385677613
5591324,2017-06-21 07:20:55.190,CA,BC,New Westminster,49.1863,-122.947,POI1,815.2746268542063
5591328,2017-06-21 22:20:58.740,CA,ON,Kitchener,43.4453,-80.4905,POI3,595.6206479676339
5591383,2017-06-21 15:21:05.667,CA,AB,Cold Lake,54.4792,-110.203,POI1,238.2323821308312
5591397,2017-06-21 04:21:06.427,CA,BC,Victoria,48.41615,-123.3615,POI1,894.9176256211425
5591420,2017-06-21 20:20:58.770,CA,ON,Kitchener,43.4453,-80.4905,POI3,595.6206479676339
5591435,2017-06-21 04:20:59.357,CA,ON,Toronto,43.6575,-79.3783,POI3,504.6226622417984
5591523,2017-06-21 14:20:55.727,CA,ON,Ottawa,45.3804,-75.7468,POI3,170.83010699220372
5591595,2017-06-21 21:20:59.350,CA,ON,York,43.7068,-79.517,POI3,512.2848576504293
5591635,2017-06-21 03:21:06.463,CA,ON,Toronto,43.65389,-79.4394,POI3,509.2107958524529
5591676,2017-06-21 16:21:06.563,CA,ON,Timmins,48.4773,-81.3364,POI3,674.2601670429758
5591678,2017-06-21 19:21:06.577,CA,ON,Toronto,43.6414,-79.4151,POI3,508.0702112490697
5591738,2017-06-21 04:21:06.673,CA,ON,Toronto,43.7918,-79.2365,POI3,487.87445336564565
5591768,2017-06-21 11:21:06.677,CA,ON,Toronto,43.7918,-79.2365,POI3,487.87445336564565
5591852,2017-06-21 07:21:06.730,CA,AB,Fort Saskatchewan,53.64671,-113.22424,POI1,20.56123696326626
5591931,2017-06-21 11:21:06.740,CA,ON,Scarborough,43.7295,-79.2629,POI3,492.7713215396812
5592009,2017-06-21 05:21:06.773,CA,AB,Calgary,51.053,-114.161,POI1,281.0009073229253
5592104,2017-06-21 13:21:06.830,CA,ON,Mississauga,43.5738,-79.7193,POI3,533.3646086669135
5592137,2017-06-21 17:21:06.843,CA,AB,Edmonton,53.49127,-113.67678,POI1,14.028189272344925
5592150,2017-06-21 14:21:06.930,CA,ON,Kingston,44.2647,-76.5504,POI3,273.46970531515507
5592161,2017-06-21 08:21:05.667,CA,AB,Cold Lake,54.4792,-110.203,POI1,238.2323821308312
5592239,2017-06-21 10:21:06.460,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
5592250,2017-06-21 03:21:06.487,CA,ON,Mississauga,43.5869,-79.7559,POI3,535.3775862489452
5592283,2017-06-21 06:21:06.550,CA,ON,Scarborough,43.7295,-79.2629,POI3,492.7713215396812
5592368,2017-06-21 07:21:06.607,CA,ON,Mississauga,43.5769,-79.6283,POI3,526.6356000944369
5592418,2017-06-21 11:21:06.667,CA,ON,Brantford,43.18294,-80.2743,POI3,593.1332273913683
5592505,2017-06-21 01:21:06.690,CA,AB,Calgary,51.0163,-114.088,POI1,284.2733662769636
5592530,2017-06-21 04:21:06.833,CA,AB,Sherwood Park,53.5263,-113.287,POI1,13.317777273576553
5592621,2017-06-21 02:21:06.860,CA,BC,Abbotsford,49.07151,-122.22051,POI1,784.0326424504199
5592639,2017-06-21 08:21:06.903,CA,AB,Edmonton,53.5451,-113.512,POI1,1.7394473084690207
5592647,2017-06-21 00:21:06.947,CA,AB,Calgary,51.0524,-114.038,POI1,279.82324508801366
5592651,2017-06-21 04:21:06.833,CA,AB,Sherwood Park,53.5263,-113.287,POI1,13.317777273576553
5592745,2017-06-21 14:21:06.967,CA,AB,Redwood Meadows,50.9514,-114.3591,POI1,294.5811062920174
5592799,2017-06-21 14:21:07.020,CA,AB,Calgary,51.1228,-113.92341,POI1,271.10062875550693
5592879,2017-06-21 08:21:06.903,CA,AB,Edmonton,53.5451,-113.512,POI1,1.7394473084690207
5592954,2017-06-21 18:21:07.340,CA,ON,Huntsville,45.3334,-79.2163,POI3,441.34031940033555
5593046,2017-06-21 14:21:07.020,CA,AB,Calgary,51.1228,-113.92341,POI1,271.10062875550693
5593082,2017-06-21 02:21:06.597,CA,ON,Sudbury,46.46654,-80.95792,POI3,580.3869048662425
5593162,2017-06-21 03:21:06.660,CA,ON,Toronto,43.7129,-79.3888,POI3,502.6877452487099
5593176,2017-06-21 20:21:06.720,CA,ON,Toronto,43.6447,-79.3841,POI3,505.6721678149157
5593212,2017-06-21 15:21:06.880,CA,AB,Grande Prairie,55.156,-118.795,POI1,387.7119233740397
5593243,2017-06-21 10:21:06.930,CA,ON,Scarborough,43.7458,-79.2353,POI3,489.98634857817154
5593272,2017-06-21 05:21:06.963,CA,AB,Calgary,50.9505,-113.947,POI1,290.32648136852663
5593278,2017-06-21 07:21:06.987,CA,ON,Etobicoke,43.6527,-79.5524,POI3,517.4447312540011
5593282,2017-06-21 03:21:06.997,CA,ON,Etobicoke,43.6527,-79.5524,POI3,517.4447312540011
5593313,2017-06-21 15:21:06.880,CA,AB,Grande Prairie,55.156,-118.795,POI1,387.7119233740397
5593405,2017-06-21 09:21:07.030,CA,ON,Woodbridge,43.8069,-79.5978,POI3,513.5573437005789
5593413,2017-06-21 08:21:07.060,CA,ON,Barrie,44.3303,-79.7268,POI3,502.6455016323314
5593504,2017-06-21 16:21:07.103,CA,AB,High Prairie,55.4333,-116.4833,POI1,285.458558175313
5593515,2017-06-21 01:21:07.183,CA,AB,Calgary,51.04119,-113.94057,POI1,280.2514048111511
5593527,2017-06-21 10:21:06.930,CA,ON,Scarborough,43.7458,-79.2353,POI3,489.98634857817154
5593554,2017-06-21 12:21:07.377,CA,AB,Calgary,50.9632,-114.082,POI1,290.063459059268
5593653,2017-06-21 11:21:07.760,CA,AB,Red Deer,52.2316,-113.8358,POI1,148.04745846149163
5593716,2017-06-21 00:21:08.117,CA,AB,Red Deer,52.2626,-113.812,POI1,144.39332045775512
5593771,2017-06-21 00:21:09.957,CA,ON,Mississauga,43.697,-79.65,POI3,522.4283820532825
5593850,2017-06-21 03:21:06.997,CA,ON,Etobicoke,43.6527,-79.5524,POI3,517.4447312540011
5593868,2017-06-21 15:21:11.347,CA,AB,Fort Mcmurray,56.7141,-111.38,POI1,376.7910661830227
5593933,2017-06-21 11:21:06.450,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
5593963,2017-06-21 06:21:06.457,CA,ON,Toronto,43.63,-79.477,POI3,513.0979492548291
5593981,2017-06-21 09:21:07.030,CA,ON,Woodbridge,43.8069,-79.5978,POI3,513.5573437005789
5593993,2017-06-21 14:21:06.487,CA,ON,Kingston,44.25792,-76.55374,POI3,274.0933168446005
5594091,2017-06-21 00:21:09.957,CA,ON,Mississauga,43.697,-79.65,POI3,522.4283820532825
5594170,2017-06-21 06:21:06.540,CA,ON,Ottawa,45.3617,-75.7905,POI3,174.45274830878245
5594264,2017-06-21 15:21:11.347,CA,AB,Fort Mcmurray,56.7141,-111.38,POI1,376.7910661830227
5594320,2017-06-21 20:21:06.553,CA,ON,Ottawa,45.3617,-75.7905,POI3,174.45274830878245
5594345,2017-06-21 11:21:06.450,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
5594407,2017-06-21 08:21:06.580,CA,QC,Hampstead,45.482,-73.6374,POI3,7.096559623212226
5594447,2017-06-21 14:21:06.487,CA,ON,Kingston,44.25792,-76.55374,POI3,274.0933168446005
5594493,2017-06-21 06:21:06.603,CA,ON,Chatham,42.422,-82.175,POI3,769.773345676293
5594577,2017-06-21 08:21:06.580,CA,QC,Hampstead,45.482,-73.6374,POI3,7.096559623212226
5594606,2017-06-21 17:21:06.700,CA,ON,Pickering,43.8509,-79.0717,POI3,473.11375758956973
5594626,2017-06-21 02:21:06.723,CA,AB,Fort Saskatchewan,53.64671,-113.22424,POI1,20.56123696326626
5594721,2017-06-21 22:21:06.780,CA,AB,Edmonton,53.4579,-113.412,POI1,10.95958907888917
5594749,2017-06-21 03:21:06.910,CA,AB,Calgary,51.0494,-113.9564,POI1,279.46490023714694
5594832,2017-06-21 12:21:07.117,CA,AB,Calgary,51.17117,-114.11487,POI1,267.518215658539
5594842,2017-06-21 21:21:07.163,CA,AB,Calgary,51.0829,-114.095,POI1,277.01335294659464
5594903,2017-06-21 07:21:07.217,CA,ON,North Bay,46.304,-79.462,POI3,464.2422155136581
5594956,2017-06-21 07:21:07.237,CA,ON,Lindsay,44.355,-78.718,POI3,425.67073224611426
5595010,2017-06-21 07:21:07.217,CA,ON,North Bay,46.304,-79.462,POI3,464.2422155136581
5595102,2017-06-21 20:21:07.370,CA,AB,Edmonton,53.4501,-113.461,POI1,10.806717008502233
5595143,2017-06-21 03:21:08.020,CA,ON,Stratford,43.3668,-80.9497,POI3,632.931091391508
5595231,2017-06-21 14:21:08.533,CA,AB,Edmonton,53.58879,-113.44653,POI1,5.400440647077838
5595309,2017-06-21 17:21:08.673,CA,BC,University Endowment Area,49.25447,-123.23233,POI1,826.4405820403952
5595403,2017-06-21 17:21:09.277,CA,ON,Mississauga,43.5738,-79.7193,POI3,533.3646086669135
5595429,2017-06-21 14:21:06.440,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
5595476,2017-06-21 01:21:06.467,CA,ON,Toronto,43.6798,-79.3517,POI3,501.60853943532896
5595521,2017-06-21 07:21:06.557,CA,ON,Etobicoke,43.6879,-79.557,POI3,516.0903406186962
5595605,2017-06-21 07:21:06.590,CA,AB,Edmonton,53.5314,-113.582,POI1,6.5698346905448
5595628,2017-06-21 12:21:06.617,CA,AB,Leduc,53.2617,-113.549,POI1,31.908109909677577
5595645,2017-06-21 01:21:06.633,CA,ON,London,42.9832,-81.2847,POI3,676.0808358102129
5595677,2017-06-21 14:21:06.640,CA,AB,Edmonton,53.4104,-113.517,POI1,15.237724944250676
5595739,2017-06-21 08:21:06.660,CA,ON,Etobicoke,43.6247,-79.4892,POI3,514.2393004205684
5595824,2017-06-21 08:21:06.700,CA,ON,Sarnia,42.9864,-82.3638,POI3,754.7547840365379
5595838,2017-06-21 02:21:06.703,CA,ON,Kingston,44.25792,-76.55374,POI3,274.0933168446005
5595901,2017-06-21 04:21:06.717,CA,AB,Fort Saskatchewan,53.64671,-113.22424,POI1,20.56123696326626
5595962,2017-06-21 20:21:06.733,CA,AB,Calgary,51.0211,-114.075,POI1,283.6186918991888
5596031,2017-06-21 03:21:06.820,CA,AB,Sherwood Park,53.5263,-113.287,POI1,13.317777273576553
5596047,2017-06-21 20:21:06.833,CA,AB,Edmonton,53.4688,-113.508,POI1,8.727918310220094
5596120,2017-06-21 12:21:06.880,CA,ON,Toronto,43.6456,-79.3808,POI3,505.3898280639563
5596130,2017-06-21 06:21:06.913,CA,AB,Edmonton,53.519,-113.628,POI1,9.87577444224098
5596156,2017-06-21 20:21:06.947,CA,ON,Guelph,43.5776,-80.2201,POI3,569.6477373989126
5596231,2017-06-21 22:21:06.960,CA,ON,Sioux Lookout,50.0979,-91.922,POI3,1457.5667744825328
5596279,2017-06-21 06:21:06.913,CA,AB,Edmonton,53.519,-113.628,POI1,9.87577444224098
5596330,2017-06-21 08:21:07.020,CA,ON,Thunder Bay,48.3738,-89.2779,POI3,1231.6557042597483
5596423,2017-06-21 08:21:07.100,CA,AB,Edmonton,53.51925,-113.46102,POI1,3.4097062911231193
5596510,2017-06-21 13:21:07.287,CA,AB,Edmonton,53.4579,-113.412,POI1,10.95958907888917
5596535,2017-06-21 08:21:07.100,CA,AB,Edmonton,53.51925,-113.46102,POI1,3.4097062911231193
5596622,2017-06-21 03:21:07.410,CA,AB,Edmonton,53.4579,-113.412,POI1,10.95958907888917
5596709,2017-06-21 06:21:09.140,CA,NB,Fredericton,45.9346,-66.6323,POI4,276.0735839430327
5596718,2017-06-21 04:21:09.870,CA,NB,Moncton,46.1183,-64.7338,POI4,153.20560997789354
5596724,2017-06-21 13:21:07.287,CA,AB,Edmonton,53.4579,-113.412,POI1,10.95958907888917
5596754,2017-06-21 16:21:07.430,CA,AB,Edmonton,53.5185,-113.6579,POI1,11.787141911505332
5596790,2017-06-21 04:21:09.870,CA,NB,Moncton,46.1183,-64.7338,POI4,153.20560997789354
5596860,2017-06-21 09:21:07.827,CA,NB,Riverview,46.0494,-64.7876,POI4,151.71996535272976
5596957,2017-06-21 19:21:10.350,CA,BC,Delta,49.01825,-123.08285,POI1,834.9152289527665
5596994,2017-06-21 04:21:11.900,CA,ON,Courtice,43.886,-78.8043,POI3,452.0645709029007
5597074,2017-06-21 09:21:12.080,CA,QC,Montréal,45.502,-73.562,POI3,2.205052563700593
5597158,2017-06-21 03:21:13.130,CA,AB,Nordegg,52.4841,-116.083,POI1,210.06033319739484
5597182,2017-06-21 05:21:13.137,CA,AB,Nordegg,52.4841,-116.083,POI1,210.06033319739484
5597248,2017-06-21 18:21:13.207,CA,AB,Calgary,51.0833,-114.0833,POI1,276.85164996393394
5597312,2017-06-21 00:21:11.867,CA,ON,Courtice,43.886,-78.8043,POI3,452.0645709029007
5597329,2017-06-21 04:21:12.310,CA,ON,Courtice,43.886,-78.8043,POI3,452.0645709029007
5597334,2017-06-21 15:21:13.960,CA,ON,Etobicoke,43.6068,-79.5063,POI3,516.3560714022489
5597350,2017-06-21 20:21:15.627,CA,MB,Winnipeg,49.893,-97.001,POI1,1202.7108981832598
5597388,2017-06-21 01:21:11.707,CA,ON,Ottawa,45.3804,-75.7468,POI3,170.83010699220372
5597420,2017-06-21 13:21:11.957,CA,QC,Gatineau,45.5124,-75.743,POI3,169.61481587382215
5597456,2017-06-21 08:21:19.320,CA,AB,Calgary,50.9339,-114.03152,POI1,292.8360496810079
5597465,2017-06-21 07:21:14.763,CA,QC,Granby,45.3893,-72.7489,POI3,65.41115244829763
5597511,2017-06-21 03:21:21.877,CA,ON,Ottawa,45.4555,-75.6552,POI3,163.01963168434375
5597580,2017-06-21 10:21:21.937,CA,ON,Bowmanville,43.91793,-78.59696,POI3,435.5583374200597
5597637,2017-06-21 22:21:17.957,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480.7344500350846
5597730,2017-06-21 20:21:21.867,CA,ON,Burlington,43.3756,-79.8145,POI3,550.2088805517803
5597796,2017-06-21 22:21:21.873,CA,ON,Burlington,43.3756,-79.8145,POI3,550.2088805517803
5597849,2017-06-21 22:21:21.880,CA,ON,Burlington,43.3756,-79.8145,POI3,550.2088805517803
5597868,2017-06-21 19:21:21.893,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
5597894,2017-06-21 01:21:21.910,CA,ON,Toronto,43.6781,-79.2954,POI3,497.62987664896207
5597935,2017-06-21 22:21:21.873,CA,ON,Burlington,43.3756,-79.8145,POI3,550.2088805517803
5597981,2017-06-21 09:21:21.963,CA,ON,Ancaster,43.2614,-79.823,POI3,556.85769417507
5598067,2017-06-21 11:21:21.970,CA,ON,Ancaster,43.2614,-79.823,POI3,556.85769417507
5598118,2017-06-21 04:21:21.973,CA,ON,Ancaster,43.2614,-79.823,POI3,556.85769417507
5598202,2017-06-21 06:21:21.990,CA,ON,Sioux Lookout,50.0979,-91.922,POI3,1457.5667744825328
5598286,2017-06-21 17:21:22.067,CA,ON,Etobicoke,43.6068,-79.5063,POI3,516.3560714022489
5598335,2017-06-21 19:21:22.087,CA,ON,Thunder Bay,48.458,-89.186,POI3,1226.4778574539964
5598368,2017-06-21 15:21:22.153,CA,ON,Orillia,44.6078,-79.4175,POI3,470.5450863202622
5598451,2017-06-21 09:21:22.180,CA,SK,Regina,50.45526,-104.63874,POI1,695.6638106283513
5598468,2017-06-21 20:21:22.197,CA,ON,Etobicoke,43.6068,-79.5063,POI3,516.3560714022489
5598496,2017-06-21 08:21:22.210,CA,ON,Guelph,43.5425,-80.2676,POI3,574.7565039488518
5598528,2017-06-21 04:21:22.267,CA,AB,Edmonton,53.5046,-113.453,POI1,5.103445640729868
5598619,2017-06-21 05:21:22.343,CA,AB,Calgary,51.063,-113.889,POI1,277.47231401827935
5598652,2017-06-21 21:21:22.413,CA,AB,Stony Plain,53.5379,-113.971,POI1,32.07739475361831
5598739,2017-06-21 09:21:22.180,CA,SK,Regina,50.45526,-104.63874,POI1,695.6638106283513
5598783,2017-06-21 13:21:22.470,CA,AB,Edmonton,53.47465,-113.37913,POI1,10.62688059329913
